lat,lon,Name,Adresse,Spots,
48.889508,2.172782,Perial 7 rue Henri Becquerel RUEIL MALMAISON / R COM,7 rue Henri Becquerel RUEIL MALMAISON / R COM, ,lat,lon,Name,Adresse,Spots,
48.9170059,2.3163383,Perial 2 rue Sarah Bernhardt ASNIERES / SEINE AVENUE,2 rue Sarah Bernhardt ASNIERES / SEINE AVENUE, 6,lat,lon,Name,Adresse,Spots,
48.8928987,2.2313682,Perial 32 PLACE RONDE PUTEAUX / VILLAGE 2,32 PLACE RONDE PUTEAUX / VILLAGE 2, 14,lat,lon,Name,Adresse,Spots,
48.8547934,2.4173093,Perial 270 rue de Paris MONTREUIL LA GRANDE PORTE,270 rue de Paris MONTREUIL LA GRANDE PORTE, ,lat,lon,Name,Adresse,Spots,
48.8612676,2.4449869,Perial 9-11 RUE DE ROSNY MONTREUIL LE TRYALIS,9-11 RUE DE ROSNY MONTREUIL LE TRYALIS, ,lat,lon,Name,Adresse,Spots,
48.866282,2.4181368,Perial 6/14 RUE SADI CARNOT BAGNOLET,6/14 RUE SADI CARNOT BAGNOLET, 3,lat,lon,Name,Adresse,Spots,
48.9211914,2.3438392,Perial 42 Bd de la Libération ETOILE PLEYEL 1,42 Bd de la Libération ETOILE PLEYEL 1, 19,lat,lon,Name,Adresse,Spots,
48.933767,2.373033,Perial 14 AVENUE DU DOCTEUR LAMAZE SAINT DENIS / B&B HOTEL,14 AVENUE DU DOCTEUR LAMAZE SAINT DENIS / B&B HOTEL, 61,lat,lon,Name,Adresse,Spots,
48.8575475,2.3513765,Perial 88/94 rue André Joineau PARIS/YVOIRE ,88/94 rue André Joineau PARIS/YVOIRE , ,lat,lon,Name,Adresse,Spots,
48.931899,2.4290203,Perial 53 AVENUE JEAN JAURES LE BOURGET - M²,53 AVENUE JEAN JAURES LE BOURGET - M², 62,lat,lon,Name,Adresse,Spots,
48.8012211,2.3289349,Perial 19 - 21 RUE DU 8 MAI 1945 ARCUEIL,19 - 21 RUE DU 8 MAI 1945 ARCUEIL, ,lat,lon,Name,Adresse,Spots,
48.8133403,2.3931288,Perial 19-21 RUE MAURICE GRANDCOING IVRY/GRANDCOING,19-21 RUE MAURICE GRANDCOING IVRY/GRANDCOING, ,lat,lon,Name,Adresse,Spots,
48.8202286,2.3958477,Perial 39 à 42 ter Quai Jean Compagnon IVRY/ATRIUM,39 à 42 ter Quai Jean Compagnon IVRY/ATRIUM, 34,lat,lon,Name,Adresse,Spots,
48.8144809,2.3784328,Perial 74 BisAvenue Maurice Thorez IVRY/MAURICE THOREZ,74 BisAvenue Maurice Thorez IVRY/MAURICE THOREZ, ,lat,lon,Name,Adresse,Spots,
48.8085951,2.3793617,Perial 1 RUE MICHELET IVRY  ,1 RUE MICHELET IVRY  , ,lat,lon,Name,Adresse,Spots,
48.8139297,2.4593609,Perial 1 PLACE DE TURENNE SAINT MAURICE/LE DUFY,1 PLACE DE TURENNE SAINT MAURICE/LE DUFY, ,lat,lon,Name,Adresse,Spots,
49.05098,2.0356841,Perial 12 AVENUE DES BEGUINES CERGY / CERVIER,12 AVENUE DES BEGUINES CERGY / CERVIER, 5,lat,lon,Name,Adresse,Spots,
48.9795119,2.5008136,Perial 69 RUE DE LA BELLE ETOILE ROISSY / BELLE ETOILE,69 RUE DE LA BELLE ETOILE ROISSY / BELLE ETOILE, 8,lat,lon,Name,Adresse,Spots,
48.7898717,2.0449962,Sodify 1 - 3 AVENUE DE WESTPHALIE MONTIGNY LE BRETONNEUX,1 - 3 AVENUE DE WESTPHALIE MONTIGNY LE BRETONNEUX, 25,lat,lon,Name,Adresse,Spots,
48.9028684,2.3120794,Sodify 137 RUE HENRI BARBUSSE CLICHY,137 RUE HENRI BARBUSSE CLICHY, 27,lat,lon,Name,Adresse,Spots,
48.8933169,2.2368487,Sodify LES COLLINES DE L'ARCHE PUTEAUX,LES COLLINES DE L'ARCHE PUTEAUX, 78,lat,lon,Name,Adresse,Spots,
48.8327215,2.2347599,Sodify 151-159 RUE DE SILLY BOULOGNE BILLANCOURT,151-159 RUE DE SILLY BOULOGNE BILLANCOURT, 24,lat,lon,Name,Adresse,Spots,
48.8901982,2.2321867,Sodify 16 RUE HOCHE PUTEAUX,16 RUE HOCHE PUTEAUX, 89,lat,lon,Name,Adresse,Spots,
